algo_rep,milestone,mean,hw,elapsed_time
0,0,6.488199799469038,1.1766980260398803,0.8289946999998392
0,200,59.92419252455418,1.559303237621572,171.19542720000027
0,400,63.24734095306257,1.7500257021344183,202.96202760000006
0,600,63.921885747643564,1.8735827634138573,196.8518895999996
0,800,61.55281434956373,1.834874853789446,194.4171212000001
0,1000,64.23020679576535,1.9734212314698465,193.2864754000002
0,1200,63.045553794669665,1.8433029326492127,190.43050300000004
0,1400,63.276627253968506,2.03158513616442,187.9151096999999
0,1600,62.53447190111373,1.8406008473125846,190.12162790000002
0,1800,62.72138705676779,1.9094674509850198,186.64524559999973
0,2000,63.480546765988414,1.859970293336916,183.6930669000003
0,2200,64.16753014511201,1.809498487686794,187.29342540000016
0,2400,62.71700055693202,1.9582419716301063,187.17865470000015
0,2600,64.61426356438398,1.8306257580039573,188.73573609999949
0,2800,63.688175585191594,1.6476932602022096,188.9450471
0,3000,63.56036491986217,1.985491343074785,192.27321570000004
0,3200,63.59966123059652,1.9736577263117363,188.5672725000004
0,3400,64.54157101654499,2.0446978560264886,193.1456352999994
0,3600,64.83882793478125,2.17598568711992,191.6658324
0,3800,65.4711435941348,2.0278544052984695,197.38824720000048
0,4000,65.79302724636074,2.126061158459128,197.26406849999967
0,4200,65.44797483601836,2.1176122412405367,199.96951369999988
0,4400,67.29416147656048,2.2759269044363655,203.79558760000054
0,4600,67.20876760937807,2.0633391201713143,200.9083203
0,4800,65.63453333331104,1.9381722311615506,200.0708168000001
0,5000,64.96205019085679,2.2462031210908386,197.32808189999923
0,5200,68.07538744192522,2.410005737736936,201.26061240000035
0,5400,66.44113964802142,2.1703963958324692,200.4266845000002
0,5600,66.34335306028682,2.2987920648863964,200.52454070000022
0,5800,64.79722985903268,2.106047689655466,197.9780910999998
0,6000,65.12642060046727,2.0147614431346663,201.52045999999973
0,6200,65.44042577818733,1.7827330957532783,199.99300820000008
0,6400,66.2815359473793,2.4423719985700756,204.48075099999915
0,6600,67.55370855870781,2.047118638452389,197.9420394000008
0,6800,66.9672221373583,2.121413393877824,200.76255440000023
0,7000,67.00379807805781,2.201367383204857,200.95218310000018
0,7200,66.71825033993234,2.2237928597460592,204.21920879999925
0,7400,67.37195330396804,2.346852597279109,204.8188349000011
0,7600,69.4231212898404,2.4437441329262977,200.14253259999896
0,7800,67.6135638580953,2.155941609532699,203.24757880000107
0,8000,68.04242030944818,2.1154477518222867,204.69674009999835
0,8200,68.27796749228351,2.3159717324055307,206.21841720000157
0,8400,66.35881576523978,2.2490406955604993,204.39500299999963
0,8600,68.2838474780865,2.178012663938804,206.3261036999993
0,8800,66.14473892462969,2.29232269252614,210.62463130000106
0,9000,66.51067054960475,2.1225803989673264,204.89099910000004
0,9200,66.88612264727722,2.218110729187787,205.30612269999983
0,9400,67.14795502557995,2.0960604839927175,209.93511729999955
0,9600,66.76452374365618,2.294567646621567,204.8559065999998
0,9800,67.38936595154696,2.2280455041034295,209.65558500000043
0,10000,66.88651457295353,2.2297338636186064,205.0626945999993
0,10200,66.9021313318395,2.2079278550168002,206.5352079000004
0,10400,67.26420422480287,2.240451344352609,204.4775171000001
0,10600,68.91767603877541,2.1102341690036432,211.3405313000003
0,10800,67.584448795582,2.265034396940062,207.5302904
0,11000,66.79629214911843,2.277219476710181,209.07050349999918
0,11200,66.93524192780967,1.807443578617609,212.21796809999978
0,11400,67.44729020360636,2.313358599694006,210.13718450000124
0,11600,67.68363113573143,2.1235120972307318,210.78552519999903
0,11800,68.87656332373457,2.350093175409839,209.5719955000004
0,12000,68.05726016804212,2.4666179321335107,207.2419604000006
0,12200,69.80500929395568,2.7060878260642887,211.93297949999942
0,12400,70.34030220312657,2.3493499674389766,213.97204299999976
0,12600,67.67353270797278,2.2664558105307666,211.2606790000009
0,12800,67.42844518574584,2.2899706879788586,206.97070729999905
0,13000,68.87058372185287,2.3168427638712386,211.1329125000011
0,13200,67.32107565462495,2.332075375988358,207.5694115999995
0,13400,67.76644520251331,2.3840453475458743,211.62627819999943
0,13600,70.68309656037688,2.3924542898640224,209.48482390000026
0,13800,69.60017508890839,2.1398014766948372,210.12214470000072
0,14000,69.3043883476552,2.327201382092996,212.42395360000046
0,14200,68.38499756535215,2.675262534539818,213.19704479999928
0,14400,68.89837309930184,2.335792351023322,211.32569199999853
0,14600,70.31587063225523,2.487853785219871,212.51642390000052
0,14800,68.59797183602088,1.9313242207536019,212.44744770000034
0,15000,69.00732746204585,2.5736247333391153,211.06843859999935
0,15200,67.89764803283241,2.1691045595350675,210.56437690000166
0,15400,69.31551552963573,2.1859550168009547,203.93301839999913
0,15600,66.83384386001309,2.1625011509974414,211.77572650000002
0,15800,69.77425940675377,2.3605792346829837,207.6639671999983
0,16000,69.93442322927581,2.1897219203342435,206.67783849999978
0,16200,66.74192139498417,1.958248296610444,211.3692742000021
0,16400,69.05499580822212,2.115889529456315,208.45171290000144
0,16600,68.77105859518574,1.852605739891879,214.70558359999995
0,16800,70.09499422234333,2.448147418450819,208.06691249999858
0,17000,69.22029679125919,2.194421315593927,212.69164029999956
0,17200,69.9124239740725,2.4807928763527682,211.7964052999996
0,17400,69.28585129812356,2.1257175953301393,212.93088940000234
0,17600,70.53709140100186,2.462468578753592,215.0267666999971
0,17800,68.00649822741583,1.9560134346615223,210.73336370000106
0,18000,69.81851142424269,2.7581999148555787,213.92942029999904
0,18200,68.86095528871039,2.251852346895065,223.1169316000014
0,18400,67.98051660595564,2.4173830521017385,214.61521189999985
0,18600,69.39133123324073,2.1538503005807117,214.75274010000066
0,18800,68.8939230433213,2.0680946697226155,217.80003220000071
0,19000,69.30836072415848,2.5345112965667322,216.23650429999907
0,19200,70.63070535461247,2.3938767087624186,216.96356469999955
0,19400,68.77909389645792,2.047134818402654,214.83993700000065
0,19600,69.72387956249278,2.163842076991573,212.39501919999748
0,19800,69.62055916607132,2.264976931715269,215.00688690000243
0,20000,71.24698719691406,2.2056985669070186,215.31228069999997
1,0,60.6058158864626,1.9260203593355028,0.6448429999982181
1,200,60.64428884092307,2.011532674535873,155.8342675999993
1,400,61.15261997304741,1.953969566319768,203.06101630000194
1,600,64.319643644415,1.902592588382495,198.56284999999843
1,800,63.951540584204636,1.6364812558576731,196.99717769999916
1,1000,61.80897403570561,1.7754362828255656,189.45083990000057
1,1200,61.64383431419792,2.0585687865940483,188.31327339999916
1,1400,63.38422663734214,2.0883766674427706,189.66533700000218
1,1600,62.39330489241403,1.9015341685620861,180.8128703000002
1,1800,62.426020608909134,1.730119576253325,186.48073020000083
1,2000,64.73581124801122,2.0871443721480283,185.6512612999977
1,2200,64.2799406748788,2.236484269350341,185.2191810000004
1,2400,63.67839908522204,2.171939524350922,185.88359169999967
1,2600,63.560067548274574,1.928770321095873,193.98740199999884
1,2800,63.92533452429664,2.0513631118367925,188.53099280000242
1,3000,64.65963541813132,1.8444490823100272,191.62932659999933
1,3200,64.9375209062919,1.8760831558766593,192.57591410000168
1,3400,64.46627930981673,1.8343058924059605,194.06527479999932
1,3600,67.582250695101,2.0304289924707493,193.08136059999742
1,3800,64.6549332735561,2.2811380973595483,191.68948040000032
1,4000,67.46713530226253,1.8132206391900243,193.44205890000012
1,4200,65.27353672356156,2.2362370039050083,196.82198960000096
1,4400,67.70567671911324,2.473446091183128,195.35817189999943
1,4600,67.11194574619513,2.013450095944537,199.56745990000127
1,4800,65.42449647597005,2.49157910042152,200.3704532999982
1,5000,67.5001111291102,2.474081656190613,207.27980220000245
1,5200,66.48241961081258,2.5619344931406687,202.33677759999773
1,5400,68.3894892212923,2.2172083435521177,205.71762239999953
1,5600,68.66279859378143,2.081756123271831,208.30545610000263
1,5800,68.17999381218486,2.4713118241916048,209.24027849999766
1,6000,67.58658232324532,1.9509649604242918,211.8024845
1,6200,67.92084558598343,2.470772230005819,213.62954970000283
1,6400,68.54305449996177,2.3493265741660228,211.33634299999903
1,6600,70.87631511609509,2.509174422150359,209.48320160000003
