milestone,avg_mean,avg_hw
0,42.90511500577969,1.6468680473992112
200,60.0093783214528,1.8042493486900468
400,62.193411418822315,1.873533884754701
600,63.825296448457216,1.8886497521932994
800,62.44586783977098,1.8322793937669495
1000,62.83758446100264,1.880198482218634
1200,62.754595351923854,1.92318301902382
1400,63.205131280556806,1.9293655369853255
1600,62.74228079123613,1.9551812717591706
1800,62.739803025045376,1.7886616950576408
2000,63.82853673515039,1.919547771686643
2200,64.08123633854872,2.007712521601301
2400,63.54822674240986,2.000638544214323
2600,64.12265315431758,1.932091738262044
2800,63.91548714083215,1.8115087588942764
3000,64.023355590554,1.9772028378841826
3200,64.05336395742773,1.96901741302401
3400,65.06081416152463,2.0815402271348877
3600,65.69704244557609,2.1563308039884337
3800,65.39821363598945,2.176514748376165
4000,65.87678081270468,2.0755621782466678
4200,65.36947787011488,2.0601574991431804
4400,67.25020286385461,2.321443272336459
4600,66.62877544963567,2.0861893837629837
4800,66.69293916922321,2.214691905322351
5000,66.76968088582541,2.2621601379897207
5200,67.05884203039928,2.34045760982551
5400,67.21736776956098,2.175969100753234
5600,67.56491517079628,2.1996210625771764
5800,66.63749559638369,2.345651823342091
6000,66.89747132449979,2.01997780029192
6200,66.51166092019706,2.059120273742295
6400,67.30794423221877,2.3844569755741865
6600,68.62584974337996,2.2845398639467565
6800,68.33204665775612,2.3634995022979584
7000,67.68171576315085,2.3767278211451863
7200,66.8642218193727,2.2711149366164562
7400,67.06272420842708,2.3651533206374324
7600,68.21936441240165,2.373568143836873
7800,68.16709587793518,2.221732880140532
8000,67.84320286674522,2.135858369802489
8200,67.60441571321792,2.1825086031947456
8400,67.3213968654314,2.2871179632830017
8600,68.37615850233604,2.2158039549747293
8800,66.69614280544337,2.230559402079988
9000,67.4962105463416,2.272909374933318
9200,66.89757768247294,2.2884187095847857
9400,67.64717775263333,2.183209723865592
9600,67.36290593243348,2.3396970942793285
9800,67.41314879298972,2.403085441967509
10000,67.48698400626971,2.1930541021633356
10200,66.99069019233816,2.4170444597876597
10400,68.05877240534983,2.348984308105336
10600,68.05089104052551,2.1254959333480326
10800,67.23911713648228,2.211372643643758
11000,68.06792868222014,2.365884352182727
11200,67.65792811493124,2.230880469736579
11400,67.94737526375874,2.275213186571478
11600,68.15170081390961,2.0778900262059268
11800,68.79141065590647,2.210243732974591
12000,68.90405745998599,2.378647909756285
12200,69.25608786980945,2.43586825895924
12400,68.3995361314288,2.407358181892963
12600,67.46257534706943,2.1050319195359575
12800,68.98188460465956,2.278740025760715
13000,68.87985750574433,2.122323829115347
13200,68.64662665949272,2.530315147442223
13400,68.15482156482652,2.2466294304994325
13600,69.30114045357665,2.2477575491448425
13800,70.08219661749811,2.4493806333904646
14000,69.72732442983006,2.2898409584336026
14200,68.20503834301462,2.3225525953078843
14400,68.37053453730972,2.3095575352246747
14600,69.79076252181571,2.3338173985623922
14800,69.23752513252475,2.263442467978964
15000,69.29730969804801,2.590897692175346
15200,69.09889806483774,2.5379573890779366
15400,69.22327420862202,2.310559311434052
15600,69.43434087507929,2.441241271014786
15800,68.84109935747001,2.2305218372700217
16000,69.80587146793043,2.3620979769316124
16200,69.23389043782875,2.3154515744088546
16400,68.88085701146935,2.2960491002565657
16600,69.64091900782148,2.277534139077403
16800,70.43888132731611,2.4091055068244773
17000,69.90400495686083,2.4107970055610415
17200,69.53502789646758,2.332258697112826
17400,69.41524976491293,2.2533542567272877
17600,69.98698786320084,2.2117563403675553
17800,70.33663816147136,2.215749082079037
18000,69.52307290263018,2.467663480050419
18200,70.26282064518477,2.4261673744938403
18400,69.07796606480228,2.470372893791762
18600,69.2341686620601,2.2773246456892875
18800,70.35010099516784,2.407761563947944
19000,70.01114027604778,2.38243553000301
19200,70.6538788283487,2.3525865155742833
19400,68.80097509789358,2.2066109985739697
19600,69.18549015717677,2.318163666052899
19800,69.5292575487032,2.32427575298219
20000,70.11346135255091,2.1790966011582005
