algo_rep,milestone,mean,hw,elapsed_time
0,0,60.098484294180714,1.8077042343184455,0.8024420000000134
0,200,60.45626731095776,1.8828007561946438,138.11474409999997
0,400,62.732769981953304,2.0622785008169533,174.98159090000001
0,600,63.839653748129,2.2656226764516565,169.2853766
0,800,63.77256491325074,1.991105765433488,164.40095870000005
0,1000,62.11806211471833,1.8809560491197015,167.09520809999992
0,1200,63.06067848174364,1.9884322838841366,166.00722870000004
0,1400,62.81381452095091,1.8573976769964171,161.5680393
0,1600,64.14027471819033,1.7355525520480795,163.70271720000005
0,1800,63.59029670642586,1.9797735563363423,160.80426609999995
0,2000,63.353769407452326,2.1922458963138296,158.7308711999999
0,2200,62.50626395298798,1.8492430157103414,159.46582190000004
0,2400,63.76085306586413,2.114900637411557,160.08003439999993
0,2600,64.57389633108482,1.998076041656267,162.0892587000003
0,2800,63.62613356084267,2.2321608610501404,160.86931079999977
0,3000,63.23256895452222,2.1422326902343354,162.39229250000017
0,3200,64.57683267011801,1.907330825960623,159.62603850000005
0,3400,63.441933114596736,1.7520771933705375,163.04390049999984
0,3600,65.70244264043089,2.0280422474302195,161.31055070000002
0,3800,64.2548791403603,1.7767280409348625,166.6325409000001
0,4000,65.39624606681215,2.055830143238964,165.29656069999965
0,4200,64.20655433893486,2.1834031839055092,166.36981460000015
0,4400,65.61338672931947,1.8640357848707667,167.92741710000018
0,4600,65.09951864837971,1.9341711504300714,165.1439151999998
0,4800,66.59590765258665,2.447955687540844,169.18150920000016
0,5000,66.33341621261506,2.3160227610443744,169.01665289999983
0,5200,67.12530092048159,2.5331153323535585,168.55383220000022
0,5400,65.28276885136398,2.053657297246681,169.5958627
0,5600,66.88135518633989,2.4754844999481973,169.89310569999998
0,5800,66.52205667065024,2.2961451002022026,170.48901810000007
0,6000,66.74666577863111,2.134849290638046,173.4506163999995
0,6200,67.9251049149435,2.140703278468815,173.49833020000005
0,6400,66.09650819027199,2.201202419878733,176.54602840000007
0,6600,66.82057792158042,2.431048391000217,170.35298650000004
0,6800,67.95000322248788,2.6304748409307166,172.59678260000055
0,7000,66.71715645569995,2.547853002763574,171.0583299
0,7200,68.57556351105525,2.6022860778761605,172.9667574999994
0,7400,67.70840463315938,2.4838283952864786,176.98123960000066
0,7600,66.31790279397438,2.338296921892963,170.96258959999977
0,7800,68.4215620434448,2.1573930992430816,172.17115490000015
0,8000,68.07839371461831,2.500666560947428,174.5641098999995
0,8200,69.04644775448742,2.274877517771022,174.9738382000005
0,8400,66.16106730082336,2.4394214144071813,171.0175008999995
0,8600,66.7777577532855,2.0901717555935044,177.46992200000022
0,8800,67.95113517241478,2.4092371006450937,178.8044221
0,9000,67.69699191234207,2.2895218340708925,176.29580030000034
0,9200,66.95113384852172,2.3481689033291633,173.25840439999956
0,9400,68.03895622117889,2.40685471278558,176.5818661000003
0,9600,67.41316225529359,2.171986666582669,173.5272619999996
0,9800,66.96456655906208,1.7460801000121446,178.4234632000007
0,10000,68.190940208853,2.244686188249194,174.0158406999999
0,10200,68.4625169432196,2.140812063455251,172.8665020999997
0,10400,68.23437064799596,2.3106154806083494,172.07948639999995
0,10600,68.5166603682392,2.457042207816361,177.15669750000052
0,10800,68.65875653749602,2.4471149205561002,175.41382189999968
0,11000,68.0277244032653,2.0272551276908994,171.87933840000005
0,11200,67.30204695484021,2.557063267029889,175.1100709000002
0,11400,69.12981723715323,2.2332008713068867,175.61962569999923
0,11600,68.02740952138767,2.3018971269414665,172.47089439999945
0,11800,68.35843003552938,2.202489457276827,172.45978800000012
0,12000,67.9654955623234,2.179215182498877,170.65799960000004
0,12200,69.06195124174116,2.281189884142342,174.95530719999988
0,12400,69.42071510362459,2.497770409131132,175.47875850000128
0,12600,67.84660638623261,2.4323437265912817,175.37160959999892
0,12800,70.24687944988837,2.462937321837024,174.50599610000063
0,13000,67.83274646694811,2.521945605977059,179.49719229999937
0,13200,68.02358459881266,2.405582032268443,173.9206436000004
0,13400,70.70528202714941,2.3543102860178156,178.54296520000025
0,13600,67.84219300204896,2.4027664364397467,178.1027348000007
0,13800,68.96219707840238,2.102564526745135,174.8456628999993
0,14000,69.20357311933003,2.349187218679646,176.54722969999966
0,14200,70.42459648767391,2.2415354742182556,175.81395019999945
0,14400,68.05839236688136,2.0116114299939754,172.0692693000001
0,14600,68.16977357468413,2.1989994210272292,175.13455460000114
0,14800,68.95215952318475,2.2913758019981487,177.46830939999927
0,15000,68.72871569812533,1.9594913897875803,177.099255000001
0,15200,69.2370161814037,2.2384328129771345,176.18663319999905
0,15400,69.96872610985783,2.333316919312823,174.5263006999994
0,15600,66.71786358353177,2.229196493959612,175.4817563000015
0,15800,69.5340359756182,2.4438555433383278,174.71127650000017
0,16000,67.33347991063094,2.1862034139233675,175.1269418999982
0,16200,67.94404090415829,2.446583261697119,181.91504150000037
0,16400,67.35406932230602,1.8955506359284335,176.7239609999997
0,16600,68.8157984424207,2.0386198860272544,178.30249240000012
0,16800,68.94867539395467,2.210771077781578,178.8025828000009
0,17000,69.26236228018318,2.404991363914106,179.94776249999995
0,17200,68.50757271666733,2.0310871522621876,179.17210299999897
0,17400,68.99993135282263,2.5627575830615017,185.13263010000082
0,17600,69.58685452213848,2.4474853319319507,186.53496260000065
0,17800,67.18566325391627,2.124171911940682,185.03830649999873
0,18000,68.58595776559618,2.3784736840934193,183.81011040000158
0,18200,69.56678646099787,2.455346921692197,189.3386692999993
0,18400,68.56344991552336,2.26295981612695,185.6448591999997
0,18600,69.09488756271503,2.2677711587017466,186.6178034000004
0,18800,69.10743349445987,2.370973206640831,187.0034001999993
0,19000,69.20710983263174,2.1556125413051785,186.02690119999897
0,19200,69.45678883041414,2.3892707277853136,188.50189160000082
0,19400,70.2458808212209,2.308246192335356,186.57716580000124
0,19600,70.04063985880381,2.367171871938698,184.2588422000008
0,19800,68.03502524905119,2.2530130501560666,185.0346690999977
0,20000,67.95578399509427,2.2440670607598086,185.11669800000163
1,0,61.69496034256471,1.695638535978806,0.5425368999967759
1,200,61.48310766998939,1.9095088246631526,129.8450307000021
