algo_rep,milestone,mean,hw,elapsed_time
0,0,53.37079349903446,1.7681127228797358,0.821624099999994
0,200,59.57560725783138,1.937027068342282,151.3634601
0,400,61.769555638308155,1.8059416260016365,184.52316489999998
0,600,61.277725821308316,1.7921067201539125,177.01262889999998
0,800,61.60369020086637,1.6146609829860734,177.15899890000003
0,1000,63.16209984443299,2.0228739371779825,173.0320269
0,1200,62.06922346792076,1.8938383620609185,172.25569469999994
0,1400,62.95378957787553,2.088896273082589,167.8833406000001
0,1600,63.48758227656042,1.7889128806608523,171.13406759999998
0,1800,64.3079998534905,1.885745727522387,167.26839369999993
0,2000,63.05005086029463,2.04043751341454,165.58580929999994
0,2200,65.56733277385358,2.1871222746204304,166.70280270000012
0,2400,64.39256410581947,1.8259585247832655,167.40391659999977
0,2600,64.39523081915108,2.0634260210988105,170.07070390000035
0,2800,64.7387959157998,1.8587849570292112,168.89442569999983
0,3000,64.95802403164913,2.013462532952715,170.4265393999999
0,3200,64.71256758337032,2.014796519747875,171.59780660000024
0,3400,66.0561673797898,1.8688412877052687,174.15064559999973
0,3600,65.87116218470038,2.1532661990816115,172.19923210000024
0,3800,65.28656899664529,2.203659359486655,177.64720859999989
0,4000,65.17214981936992,2.078694000644464,176.12266230000023
0,4200,64.52154121221226,1.7257744307108347,175.68945559999975
0,4400,66.6495706467732,2.227481328472331,176.93737220000003
0,4600,68.51248435345407,2.229244405957673,173.2342047000002
0,4800,64.02793800814077,2.121284325166204,177.85499579999941
0,5000,66.98137817569612,2.4784475050880017,178.96985870000026
0,5200,66.11159597417716,2.117964236242008,179.1166729000006
0,5400,66.87168076172973,2.5046242994924577,179.8998436999991
0,5600,67.14504511393389,2.0706359413909086,181.18741750000027
0,5800,67.36193408202804,1.9601906779869254,180.6457803000003
0,6000,67.8661642587256,2.2535634327330047,183.09876770000028
0,6200,67.71735002918685,2.1957195410063264,180.7579608999995
0,6400,65.73366780932102,2.3088700058351606,183.91622129999996
0,6600,67.13014523698295,2.3560951748938845,178.27333799999997
0,6800,66.42182687182611,2.036407778608655,180.77659230000063
0,7000,67.13339678935662,2.3089488906099147,180.90205119999973
0,7200,66.03419104340801,2.113795492489157,180.77992840000024
0,7400,67.0549865359271,2.259480236588637,184.83398699999998
0,7600,67.74367057876184,2.1906841284531993,180.72680609999952
0,7800,66.65110572115866,2.415593994130701,179.8856206999999
0,8000,66.69605485095943,2.520392732398413,182.13483220000035
0,8200,68.27416090130832,2.0186610398666582,182.65645779999977
0,8400,67.88413078912573,1.8843737047419873,180.85743860000002
0,8600,67.39329469368937,2.2482598778327656,182.46717460000036
0,8800,69.07671698812472,2.46369063862278,181.13872360000005
0,9000,66.5924104910128,2.7351635475958997,184.32366490000004
0,9200,67.3701927091008,1.893235723839886,181.5733634999997
0,9400,68.99030038441285,2.3024911292461216,185.8219536000006
0,9600,67.89095012820671,2.0020539982415806,183.75476249999883
0,9800,67.21896085904076,2.2480329643869807,187.17544629999975
0,10000,68.22726946574288,2.369949229429965,183.46841020000102
0,10200,66.49729592707833,2.310911422769343,183.2204086999991
0,10400,68.60286143228164,2.5014296838577454,182.9991557000012
0,10600,69.32593044510233,2.7744939096863375,183.7385966999991
0,10800,69.05787844827286,2.3347543867430742,184.1735000000008
0,11000,68.42550314321548,2.2919431359357163,182.8706043000002
0,11200,67.72058917791757,2.5555711793961065,184.73502479999843
0,11400,69.70687840209737,2.3216658344599606,184.47761600000013
0,11600,68.5856120085874,2.4631002456910713,184.19375560000117
0,11800,68.00808170383335,2.3307167653631864,182.0214608999995
0,12000,67.35590193316372,1.9491509726633305,179.56554929999947
0,12200,67.02563644570694,2.446448091922795,179.54883289999998
0,12400,69.32363178870513,2.287920908645645,181.32986580000033
0,12600,66.67572518163425,2.097060625622116,179.8662514000007
0,12800,67.426855577775,2.247510565564003,178.40936200000033
0,13000,68.02280351752354,2.5699374562640145,178.97404479999932
0,13200,67.80283601799354,2.4240194022164414,177.33801080000012
0,13400,67.41038605898358,2.217286338399368,177.50828100000035
0,13600,66.5699867946297,2.2389763930767077,181.20433349999985
0,13800,67.31639541857864,2.0630969618360058,178.86012309999933
0,14000,69.90395892480527,2.433513457082893,180.2743229000007
0,14200,68.86574540651665,2.2091126476484013,182.58141350000005
0,14400,68.90457148067034,2.4289152071345588,182.39195839999957
0,14600,69.19799940054028,2.5388562058787465,185.49007940000047
0,14800,69.56830593276504,2.2367540838503315,184.69490029999906
0,15000,68.8179942803677,2.5178375890347096,184.77815230000124
0,15200,68.93361606826036,2.4919771782153286,182.89850409999963
0,15400,67.23524277655092,2.3223719282260857,182.00938769999993
0,15600,67.19200820168197,2.049067829802015,184.44241890000012
0,15800,69.75949226769622,2.301383332760268,182.69664980000016
0,16000,67.01068170685261,2.355681727699218,181.8925339999987
0,16200,70.2446288442168,2.171713213591247,188.0870939000015
0,16400,68.9528143430021,2.563993281156727,185.6390311999985
0,16600,68.27797951289766,2.0514552027566353,184.0649100999999
0,16800,69.47422140413806,2.374631296259597,183.33209590000115
0,17000,68.70673538498458,2.1567827769873005,185.39901929999905
0,17200,68.58146468725984,1.8997414690779009,186.86680650000017
0,17400,69.03825490024886,1.9703127219412315,188.20124140000007
0,17600,69.87230118521998,2.515205169351341,189.3848737999997
0,17800,68.87292108616019,2.166821321022241,190.25462700000026
0,18000,69.97694056117948,2.495796231408085,190.7703134000003
0,18200,69.5470523488793,2.627322338227188,203.66948550000052
0,18400,71.0422251960684,2.215836690191778,196.70726509999804
0,18600,69.08104838663488,2.815551187718719,193.77404630000092
0,18800,68.81897573044672,2.425814498082214,196.99149469999975
0,19000,70.22098351791257,2.2154454827705803,195.68013799999972
0,19200,67.72095292810685,2.1781535750309464,197.2815217999996
0,19400,68.95553840550107,2.6074350376459186,196.98674400000164
0,19600,70.48183945198478,2.396139825713758,196.9326078999984
0,19800,68.37103033032564,2.016401940377307,194.88504830000238
0,20000,68.11197648754793,1.9929006625417611,195.42726449999827
1,0,56.175661742660914,2.554736583506779,0.5652260000024398
