1,18400,73.64426835097422,1.510344375473787
1,19800,74.21901305712039,1.5057575533401575
1,18200,72.13731136763684,1.5366593943439273
1,17600,72.9888979352425,1.4394807307931483
1,18600,72.78818243066388,1.4983865877518205
1,20000,72.88985128099013,1.5809474178883829
2,17200,72.55157355220526,1.4588303132242653
2,17600,72.17844510750851,1.4331066699865638
2,18000,72.12725441381863,1.3881314340708575
2,20000,71.04045060888538,1.4018152609442616
