milestone,avg_mean,avg_hw
0,57.93786733219733,1.9784525760059963
200,60.348010455836196,1.8379115735359253
400,61.867245440027,1.929204767261701
600,62.6877070680764,1.8801748993902627
800,63.3039293407906,1.9819128804606485
1000,61.769905830611755,1.9088084040017428
1200,63.644979307384155,1.904878303564011
1400,63.25311625306023,1.9271053888657133
1600,63.507432323009205,1.9532225216619372
1800,64.57078893126946,2.0870669710226717
2000,62.59817289254392,1.813931238324565
2200,63.97258220520277,1.9996365795324682
2400,64.56952807307034,1.9444266843411642
2600,63.67122141940907,1.9558640086854062
2800,64.2314327900765,2.0555658071153977
3000,63.937288912688665,1.9709029969914738
3200,64.27921996148469,1.9394432798658399
3400,65.43543114480157,2.1574304038727505
3600,65.08203745428602,1.9346266172316788
3800,67.11768208114789,1.9876742837733135
4000,65.296505745998,2.2529234377555922
4200,66.55575864561428,2.2429589388936644
4400,67.25149001150102,2.257271319365619
4600,66.4790181756593,2.2271308867695487
4800,66.72416568607612,2.1283416735879843
5000,65.60751787993229,2.295661336576954
5200,67.89665637641933,2.2916989519676307
5400,66.48064979200683,2.250069426022464
5600,65.86048058619129,2.0962106817329738
5800,67.48962100940304,2.212734331858607
6000,66.79083585905084,2.32663805726192
6200,66.39654656141285,2.13307914319016
6400,67.76821563354945,2.283270545217991
6600,67.86880719313672,2.245894254693083
6800,67.0181663970683,2.1855703004839984
7000,67.01231304517067,2.1131999181422993
7200,66.94624636817319,2.2188106487871817
7400,67.7773904996713,2.399910014757791
7600,67.78180980955695,2.3583428620237727
7800,68.4628331352803,2.4429658833176817
8000,67.53852757378058,2.3076533395508956
8200,68.15031041208199,2.2159262512309565
8400,67.71631333480956,2.2428516427920795
8600,68.46182729412493,2.1354925936288294
8800,68.47618684641422,2.0934858207435068
9000,67.68606930309994,2.3584643673745442
9200,66.6401116890703,2.226593540559763
9400,68.31295636615566,2.4003108555744563
9600,67.14302373619978,2.425419829458542
9800,69.41819574363646,2.3655555410201115
10000,68.28435478889445,2.2682273693465462
10200,68.5002744924975,2.3753413177245566
10400,69.17861763221853,2.224167908249235
10600,67.92113826338893,2.2390389254502048
10800,68.21138175392879,2.2985504013358664
11000,68.04758644052464,2.23822386209046
11200,68.61507335377007,2.25786964643706
11400,68.53582567618194,2.387178008757908
11600,69.13669675711269,2.3728009048944307
11800,68.97518475738865,2.197133322259909
12000,68.94129705623963,2.10418623238115
12200,68.56228162360651,2.2218674281176702
12400,67.19478435590707,2.0230951016714904
12600,68.9624593895815,2.2551579975249516
12800,68.36726184263465,2.2222116927459727
13000,69.58808649523002,2.6011766261654676
13200,69.12295540820344,2.4546244591389192
13400,69.27573620962563,2.1568232512480456
13600,68.46429199115664,2.3754211819659976
13800,69.3907916397685,2.335081881061253
14000,68.95634425092919,2.2976322674228853
14200,68.64669378671954,2.2751418805276713
14400,69.58691305051883,2.340485714820843
14600,69.22841216528131,2.48800426599437
14800,70.16205234248535,2.3724511509486397
15000,69.30950738650657,2.3459578091711233
15200,68.74112128747979,2.467673734600704
15400,69.69851619474092,2.4908736303654284
15600,69.61864136702566,2.2580305763870268
15800,68.50892797759593,2.380112348288623
16000,68.79093517500395,2.2377483669695803
16200,69.48655373624196,2.3994140372933845
16400,68.81694586436525,2.362644396477023
16600,70.21362967743349,2.3059827307382434
16800,69.65631678853559,2.3244813457024116
17000,69.57474431665554,2.3793215052947745
17200,69.94949224319835,2.360000707445391
17400,69.81191174803244,2.3435591979858685
17600,70.92480873905266,2.6033775045481296
17800,69.65772805786776,2.3385032111828523
18000,70.6471579751308,2.5941850257785783
18200,69.6979779270621,2.3092164801003996
18400,70.50783063955612,2.437783783845278
18600,69.74014301158905,2.4994638614334668
18800,70.4415358587667,2.4428292269605913
19000,69.83403564645276,2.496440323442583
19200,69.0356753711569,2.241283216608458
19400,70.40195111498387,2.2315930902118004
19600,70.55460686149834,2.4805484309789563
19800,70.95881950585016,2.4174736581276104
20000,70.72034959083929,2.379480398339077
